quarter,airline_id,origin_airport,destination_airport,distance,num_people,revenue
1,--,MCI,BOS,1256,1,235
1,--,MKE,BOS,860,1,65
1,--,IAH,BPT,79,3,55
1,--,HOU,BPT,78,1,5
1,--,ATL,BQK,238,1,35
1,--,JAX,BQK,54,6,90
1,--,FLL,BQK,366,1,115
1,--,SAV,BQK,62,5,25
1,--,PBI,BQK,326,1,45
1,--,SJU,BQN,74,9,125
1,--,MSP,BRD,114,2,70
1,--,CLT,BRO,1170,1,305
1,--,SAT,BRO,258,2,110
1,--,ELP,BRO,677,1,155
1,--,PBI,BRO,1076,1,265
1,--,DFW,BRO,482,3,295
1,--,HRL,BRO,26,1,35
1,--,CRP,BRO,129,2,140
1,--,AUS,BRO,296,2,100
1,--,MFE,BRO,54,7,85
1,--,OKC,BRO,654,1,85
1,--,HOU,BRO,289,1,115
1,--,ANC,BRW,725,1,275
1,--,BZN,BTM,66,5,35
1,--,GEG,BTM,265,1,75
1,--,BIL,BTM,191,1,15
1,--,MSY,BTR,65,58,760
1,--,LFT,BTR,55,10,100
1,--,JAN,BTR,138,9,215
1,--,IAH,BTR,253,8,520
1,--,DFW,BTR,383,3,155
1,--,AEX,BTR,99,3,75
1,--,MLU,BTR,146,7,365
1,--,PNS,BTR,236,4,240
1,--,GPT,BTR,124,1,35
1,--,XNA,BTR,436,1,35
1,--,SHV,BTR,206,4,90
1,--,AUS,BTR,390,1,45
1,--,MEM,BTR,318,3,85
1,--,BHM,BTR,332,2,50
1,--,TLH,BTR,406,1,15
1,--,MOB,BTR,174,4,140
1,--,MCO,BTR,610,1,95
1,--,LCH,BTR,127,1,65
1,--,BWI,BTR,1014,1,305
1,--,BNA,BTR,464,2,310
1,--,HOU,BTR,255,1,35
1,--,BPT,BTR,176,1,35
1,--,BOS,BTV,181,21,995
1,--,ALB,BTV,123,10,220
1,--,BDL,BTV,176,10,210
1,--,SYR,BTV,175,1,15
1,--,PWM,BTV,153,5,255
1,--,ITH,BTV,215,2,60
1,--,EWR,BTV,266,1,25
1,--,SAT,BTV,1726,1,505
1,--,MHT,BTV,137,4,110
1,--,PVD,BTV,209,1,85
1,--,ROC,BTV,244,1,65
1,--,DCA,BTV,437,1,45
1,--,LGA,BTV,258,2,130
1,--,SYR,BUF,133,22,490
1,--,PIA,BUF,587,1,65
1,--,ERI,BUF,95,4,40
1,--,DCA,BUF,296,3,75
1,--,GTF,BUF,1611,1,215
1,--,ROC,BUF,55,21,335
1,--,DFW,BUF,1212,1,185
1,--,LGA,BUF,292,10,810
1,--,ORD,BUF,474,4,250
1,--,ALB,BUF,251,13,815
1,--,CVG,BUF,410,2,150
1,--,EWR,BUF,282,6,390
1,--,STL,BUF,674,1,65
1,--,SEA,BUF,2122,1,165
1,--,MSP,BUF,735,1,15
1,--,BOS,BUF,395,3,145
1,--,JFK,BUF,301,5,245
1,--,MDW,BUF,468,1,45
1,--,DTW,BUF,241,7,505
1,--,BGM,BUF,149,1,65
1,--,BDL,BUF,317,3,245
1,--,BWI,BUF,281,1,55
1,--,PVD,BUF,383,1,145
1,--,PIT,BUF,186,8,300
1,--,CLE,BUF,192,6,280
1,--,IAD,BUF,283,4,200
1,--,ELM,BUF,108,2,220
1,--,CAK,BUF,198,1,5
1,--,AGS,BUF,683,1,75
1,--,PHL,BUF,279,2,70
1,--,XNA,BUF,948,1,135
1,--,PHX,BUF,1912,1,225
1,--,LAS,BUF,1986,1,1255
1,--,MDT,BUF,215,1,65
1,--,PWM,BUF,427,1,145
1,--,ATL,BUF,712,1,55
1,--,SAN,BUR,122,73,1475
1,--,SJC,BUR,296,5,525
1,--,OAK,BUR,325,4,280
1,--,SMF,BUR,358,7,305
1,--,LGB,BUR,29,1,5
1,--,SFO,BUR,326,9,765
1,--,DCA,BUR,2302,1,1015
1,--,PHX,BUR,369,14,1060
1,--,SBA,BUR,86,4,60
1,--,PDX,BUR,817,2,300
1,--,ONT,BUR,45,22,120
1,--,LAX,BUR,18,19,115
1,--,SNA,BUR,46,62,740
1,--,PSP,BUR,109,17,465
1,--,FAT,BUR,193,1,55
1,--,LAS,BUR,223,10,650
1,--,MMH,BUR,238,1,15
1,--,AUS,BUR,1241,1,695
1,--,RNO,BUR,374,2,180
1,--,TUS,BUR,453,1,35
1,--,SEA,BUR,937,2,220
1,--,ABQ,BUR,672,1,105
1,--,LGA,BUR,2460,1,265
1,--,DEN,BUR,850,1,165
1,--,SWF,BWI,210,1,35
1,--,PVD,BWI,327,2,90
1,--,DCA,BWI,30,197,1695
1,--,RIC,BWI,121,33,755
1,--,MDT,BWI,70,17,175
1,--,ORF,BWI,159,40,910
1,--,ALB,BWI,289,4,130
1,--,GSP,BWI,426,2,110
1,--,MCI,BWI,967,2,240
1,--,CLE,BWI,314,3,455
1,--,IAD,BWI,45,108,1080
1,--,BOS,BWI,369,37,3015
1,--,RDU,BWI,255,14,560
1,--,SMF,BWI,2395,1,265
1,--,ROC,BWI,277,3,235
1,--,LGA,BWI,185,59,1935
1,--,PHL,BWI,90,76,1440
1,--,EWR,BWI,169,63,2255
1,--,JFK,BWI,184,27,915
1,--,PBI,BWI,883,1,305
1,--,BTV,BWI,408,1,45
1,--,TPA,BWI,842,17,2295
1,--,PIT,BWI,210,8,240
1,--,STL,BWI,738,2,400
1,--,CLT,BWI,361,6,530
1,--,ATL,BWI,577,5,445
1,--,CHS,BWI,472,5,715
1,--,SYR,BWI,273,4,560
1,--,BNA,BWI,587,4,670
1,--,FLL,BWI,925,4,550
1,--,SDF,BWI,495,2,170
1,--,LYH,BWI,188,2,40
1,--,TUL,BWI,1071,1,495
1,--,ELM,BWI,206,1,25
1,--,BUF,BWI,281,4,110
1,--,BDL,BWI,283,5,505
1,--,GSO,BWI,278,3,265
1,--,ROA,BWI,221,3,105
1,--,CHO,BWI,120,2,40
1,--,IAH,BWI,1235,1,1355
1,--,PHF,BWI,141,2,50
1,--,MDW,BWI,611,2,330
1,--,MCO,BWI,787,6,880
1,--,SFO,BWI,2457,3,3405
1,--,LAS,BWI,2106,1,1065
1,--,MEM,BWI,787,1,65
1,--,AVP,BWI,157,1,15
1,--,RNO,BWI,2286,1,365
1,--,SEA,BWI,2335,2,930
1,--,CMH,BWI,337,3,405
1,--,ORD,BWI,622,2,230
1,--,JAX,BWI,663,2,250
1,--,SJU,BWI,1565,1,275
1,--,MHT,BWI,377,1,35
1,--,ILM,BWI,345,1,55
1,--,CRW,BWI,272,1,35
1,--,MKE,BWI,641,1,55
1,--,ISP,BWI,220,1,45
1,--,ABE,BWI,121,2,30
1,--,DTW,BWI,409,3,245
1,--,HPN,BWI,204,1,15
1,--,BHM,BWI,682,1,115
1,--,AUS,BWI,1342,1,255
1,--,DEN,BWI,1491,2,660
1,--,PWM,BWI,452,2,80
1,--,IND,BWI,516,1,105
1,--,DFW,BWI,1217,2,1070
1,--,SBY,BWI,85,1,5
1,--,LAX,BWI,2329,1,605
1,--,RSW,BWI,919,1,155
1,--,CAE,BWI,438,1,375
1,--,MSY,BWI,998,1,485
1,--,HLN,BZN,70,10,120
1,--,BIL,BZN,126,31,955
1,--,MSO,BZN,161,25,955
1,--,JAC,BZN,151,34,1310
1,--,SNA,BZN,908,2,350
1,--,SLC,BZN,347,9,635
1,--,SUN,BZN,221,2,120
1,--,GTF,BZN,118,6,380
1,--,IDA,BZN,163,6,120
1,--,GEG,BZN,329,4,210
1,--,PDX,BZN,554,2,680
1,--,FCA,BZN,228,5,475
1,--,BOI,BZN,293,1,75
1,--,BTM,BZN,66,2,40
1,--,LAS,BZN,701,1,55
1,--,SEA,BZN,543,1,65
1,--,MOT,BZN,497,1,15
1,--,SAN,BZN,956,1,75
1,--,LAX,BZN,902,1,375
1,--,CLT,CAE,88,39,645
1,--,CHS,CAE,95,22,350
1,--,SAV,CAE,125,13,455
1,--,VPS,CAE,396,1,65
1,--,PIT,CAE,454,1,35
1,--,MYR,CAE,127,4,200
1,--,AVL,CAE,131,1,15
1,--,RDU,CAE,188,20,520
1,--,GSP,CAE,91,13,175
1,--,ATL,CAE,192,19,745
1,--,TLH,CAE,309,1,15
1,--,MCO,CAE,380,4,360
1,--,GSO,CAE,163,6,150
1,--,RIC,CAE,326,2,120
1,--,PHF,CAE,341,1,115
1,--,COS,CAE,1353,1,215
1,--,BHM,CAE,325,4,200
1,--,MIA,CAE,563,1,55
1,--,IAD,CAE,401,1,155
1,--,CVG,CAE,404,2,500
1,--,CRW,CAE,307,1,165
1,--,MEM,CAE,511,1,145
1,--,FLO,CAE,82,2,50
1,--,BOS,CAE,799,1,45
1,--,AGS,CAE,63,2,60
1,--,CMI,CAE,577,1,155
1,--,EWR,CAE,602,1,65
1,--,BDL,CAE,718,1,75
1,--,JAX,CAE,240,1,35
1,--,DFW,CAE,922,1,25
1,--,STL,CAE,613,1,105
1,--,TRI,CAE,189,1,15
1,--,BNA,CAE,349,1,75
1,--,GNV,CAE,300,1,55
1,--,PIT,CAK,70,8,130
1,--,BUF,CAK,198,1,5
1,--,SGF,CAK,690,1,95
1,--,CLE,CAK,40,24,260
1,--,PHX,CAK,1754,1,265
1,--,CMH,CAK,99,13,505
1,--,BOS,CAK,549,1,85
1,--,CVG,CAK,214,4,210
1,--,ORD,CAK,343,2,130
1,--,GRR,CAK,250,2,160
1,--,ERI,CAK,104,1,15
1,--,DAY,CAK,162,2,10
1,--,TYS,CAK,378,1,85
1,--,BDL,CAK,460,1,115
1,--,LGA,CAK,397,1,55
1,--,TPA,CAK,894,1,95
1,--,ROC,CAK,247,2,100
1,--,STL,CAK,498,1,25
1,--,ELM,CAK,251,1,5
1,--,MKE,CAK,361,1,45
1,--,IND,CAK,269,1,35
1,--,LAN,CAK,207,1,15
1,--,DTW,CAK,133,4,200
1,--,MDT,CAK,251,1,15
1,--,CLT,CAK,394,1,55
1,--,SLC,CDC,221,1,65
1,--,LAS,CDC,159,3,105
1,--,ANC,CDV,160,1,5
1,--,MFR,CEC,81,1,5
1,--,BNA,CHA,112,22,660
1,--,ATL,CHA,106,32,530
1,--,TYS,CHA,87,13,285
1,--,SAV,CHA,306,1,55
1,--,MYR,CHA,371,1,95
1,--,STX,CHA,1732,1,195
1,--,BHM,CHA,135,3,85
1,--,MEM,CHA,271,4,280
1,--,SDF,CHA,218,3,45
1,--,TPA,CHA,511,1,295
1,--,LEX,CHA,210,1,35
1,--,GSP,CHA,170,1,5
1,--,MOB,CHA,348,1,35
1,--,HSV,CHA,93,1,15
1,--,GSO,CHA,305,1,25
1,--,ORF,CHA,520,1,55
1,--,ROA,CHA,332,1,15
1,--,PHL,CHO,210,2,40
1,--,RIC,CHO,76,19,235
1,--,MHT,CHO,495,1,45
1,--,ATL,CHO,457,2,260
1,--,ROA,CHO,101,2,30
1,--,DCA,CHO,91,16,250
1,--,BTR,CHO,894,1,185
1,--,DTW,CHO,382,1,155
1,--,IAD,CHO,77,10,160
1,--,RDU,CHO,157,5,295
1,--,GSO,CHO,163,1,45
1,--,ORD,CHO,566,1,25
1,--,LYH,CHO,69,2,30
1,--,ORF,CHO,151,1,15
1,--,PIT,CHO,188,1,45
1,--,BWI,CHO,120,1,15
1,--,BUF,CHO,332,1,115
1,--,TUS,CHO,1876,1,955
1,--,BNA,CHO,475,1,655
1,--,CAE,CHS,95,38,650
1,--,ILM,CHS,155,5,205
1,--,CHA,CHS,331,1,165
1,--,GRR,CHS,750,1,95
1,--,MYR,CHS,84,13,325
1,--,GSP,CHS,186,20,720
1,--,SAV,CHS,86,59,965
1,--,RDU,CHS,217,34,1820
1,--,TPA,CHS,370,9,565
1,--,BWI,CHS,472,1,85
1,--,MIA,CHS,489,7,665
1,--,JAX,CHS,192,36,970
1,--,MCO,CHS,317,29,1455
1,--,DCA,CHS,444,8,1320
1,--,CLT,CHS,168,50,1460
1,--,MSY,CHS,636,2,530
1,--,ATL,CHS,259,35,1045
1,--,SRQ,CHS,408,1,105
1,--,FLL,CHS,470,7,1585
1,--,GSO,CHS,221,6,440
1,--,IAH,CHS,925,1,135
1,--,DTW,CHS,667,2,260
1,--,ORD,CHS,760,3,385
1,--,JFK,CHS,636,1,65
1,--,PHL,CHS,550,2,350
1,--,OAJ,CHS,193,1,55
1,--,AVL,CHS,226,2,60
1,--,PNS,CHS,453,3,355
1,--,ORF,CHS,351,2,120
1,--,LEX,CHS,438,1,75
1,--,DEN,CHS,1449,2,1190
1,--,HHH,CHS,60,2,20
1,--,SEA,CHS,2415,1,445
1,--,FLO,CHS,91,4,60
1,--,AGS,CHS,116,4,30
1,--,RIC,CHS,353,3,985
1,--,LYH,CHS,309,1,85
1,--,MEM,CHS,589,1,45
1,--,STL,CHS,706,1,135
1,--,ONT,CHS,2159,1,1195
1,--,BOS,CHS,818,1,205
1,--,LGA,CHS,641,2,420
1,--,DAY,CHS,536,2,250
1,--,IAD,CHS,441,2,160
1,--,BQK,CHS,141,1,15
1,--,PBI,CHS,428,1,45
1,--,SDF,CHS,485,1,95
1,--,PIT,CHS,524,1,145
1,--,PHF,CHS,354,1,125
1,--,CHO,CHS,372,1,185
1,--,BNA,CHS,439,1,25
1,--,DSM,CID,104,27,555
1,--,MLI,CID,69,10,130
1,--,SYR,CID,800,1,95
1,--,ORD,CID,196,11,425
1,--,MSP,CID,220,11,975
1,--,IND,CID,321,1,155
1,--,OMA,CID,220,2,120
1,--,MCI,CID,238,2,130
1,--,MSN,CID,149,2,90
1,--,STL,CID,228,2,130
1,--,SGF,CID,332,1,305
1,--,PIA,CID,135,1,5
1,--,ALO,CID,58,1,15
1,--,MKE,CID,208,1,15
1,--,DEN,CID,692,1,355
1,--,DTW,CID,430,1,175
1,--,TUL,CID,452,1,75
1,--,GRR,CIU,238,1,15
1,--,CVG,CLE,221,41,1495
1,--,CMH,CLE,112,82,1660
1,--,BOS,CLE,563,5,365
1,--,MKE,CLE,328,3,95
1,--,CAK,CLE,40,13,125
1,--,MDT,CLE,280,2,200
1,--,DAY,CLE,162,13,375
1,--,DFW,CLE,1021,4,800
1,--,ERI,CLE,99,3,55
1,--,PIT,CLE,106,36,630
1,--,DTW,CLE,95,43,845
1,--,BUF,CLE,192,9,455
1,--,PHL,CLE,363,6,440
1,--,SDF,CLE,304,5,95
1,--,STL,CLE,487,3,335
1,--,CLT,CLE,430,2,240
1,--,AZO,CLE,199,1,55
1,--,MSP,CLE,622,3,315
1,--,IND,CLE,261,10,640
1,--,ORD,CLE,316,13,1015
1,--,IAD,CLE,288,1,35
1,--,ROC,CLE,245,2,100
1,--,TYS,CLE,403,1,105
1,--,DEN,CLE,1201,5,1225
1,--,PHX,CLE,1737,2,2030
1,--,FWA,CLE,177,5,235
1,--,BNA,CLE,448,5,365
1,--,GRR,CLE,214,4,170
1,--,MEM,CLE,622,1,285
1,--,DCA,CLE,310,3,185
1,--,EWR,CLE,404,1,105
1,--,MDW,CLE,307,7,675
1,--,LGA,CLE,419,4,380
1,--,TOL,CLE,102,3,75
1,--,MCO,CLE,895,2,310
1,--,BWI,CLE,314,6,1040
1,--,IAH,CLE,1091,3,545
1,--,SBN,CLE,232,3,125
1,--,LEX,CLE,275,1,55
1,--,LFT,CLE,958,1,85
1,--,ATL,CLE,554,3,365
1,--,LAS,CLE,1824,1,155
1,--,SLC,CLE,1565,1,275
1,--,AUS,CLE,1174,1,1015
1,--,GSP,CLE,450,1,215
1,--,CRW,CLE,210,1,15
1,--,TVC,CLE,297,1,55
1,--,MCI,CLE,694,1,165
1,--,DSM,CLE,612,1,115
1,--,TPA,CLE,927,1,195
1,--,DFW,CLL,164,4,130
1,--,IAH,CLL,74,3,95
1,--,RDU,CLL,1079,1,255
1,--,HOU,CLL,92,1,5
1,--,AUS,CLL,83,2,10
1,--,DCA,CLT,331,12,620
1,--,GSO,CLT,83,60,1070
1,--,CAE,CLT,88,27,445
1,--,RDU,CLT,130,176,4370
1,--,MCO,CLT,468,15,1275
1,--,TYS,CLT,177,6,190
1,--,SAV,CLT,213,14,490
1,--,BRO,CLT,1170,1,185
1,--,FAY,CLT,118,4,70
1,--,ALB,CLT,646,1,155
1,--,FLL,CLT,632,4,1230
1,--,ATL,CLT,226,79,3545
1,--,AVL,CLT,91,18,290
1,--,MYR,CLT,157,18,350
1,--,JAX,CLT,328,7,525
1,--,LGA,CLT,544,2,110
1,--,OAJ,CLT,191,2,30
1,--,ILM,CLT,185,11,455
1,--,CHS,CLT,168,37,1395
1,--,GSP,CLT,75,33,665
1,--,ROA,CLT,155,5,175
1,--,FLO,CLT,99,5,35
1,--,BNA,CLT,328,14,560
1,--,CHA,CLT,241,2,50
1,--,PBI,CLT,590,2,170
1,--,DFW,CLT,936,5,925
1,--,TPA,CLT,507,8,730
1,--,RIC,CLT,257,17,1045
1,--,DSM,CLT,815,1,85
1,--,RSW,CLT,600,2,320
1,--,DTW,CLT,500,2,110
1,--,ORD,CLT,599,6,810
1,--,MOB,CLT,526,1,135
1,--,CMH,CLT,347,3,395
1,--,PIT,CLT,366,2,160
1,--,ORF,CLT,290,6,290
1,--,HSV,CLT,333,1,15
1,--,MCI,CLT,808,1,85
1,--,PGV,CLT,203,1,25
1,--,IAD,CLT,322,3,195
1,--,SLC,CLT,1727,2,740
1,--,MSY,CLT,651,1,65
1,--,PHX,CLT,1773,1,435
1,--,SFO,CLT,2296,1,1115
1,--,AGS,CLT,140,11,365
1,--,BHM,CLT,350,6,450
1,--,DEN,CLT,1337,1,165
1,--,TRI,CLT,119,3,15
1,--,PHL,CLT,449,8,430
1,--,IND,CLT,427,1,45
1,--,BWI,CLT,361,7,855
1,--,BOS,CLT,728,2,670
1,--,XNA,CLT,754,1,345
1,--,PNS,CLT,488,2,60
1,--,EWR,CLT,529,4,480
1,--,CVG,CLT,335,1,55
1,--,IAH,CLT,912,1,75
1,--,MEM,CLT,511,5,635
1,--,AUS,CLT,1032,1,215
1,--,STL,CLT,575,1,75
1,--,OMA,CLT,913,2,380
1,--,STT,CLT,1520,1,1145
1,--,MKE,CLT,651,1,435
1,--,DAL,CLT,926,1,275
1,--,MDT,CLT,413,1,15
1,--,MIA,CLT,650,5,295
1,--,EWN,CLT,221,1,95
1,--,SHV,CLT,764,1,95
1,--,LAX,CLT,2125,1,115
1,--,CHO,CLT,245,1,15
1,--,CRW,CLT,221,1,75
1,--,SYR,CLT,603,1,65
1,--,TLH,CLT,386,1,45
1,--,ABQ,CLT,1449,1,215
1,--,CLE,CLT,430,1,65
1,--,MEM,CMH,518,2,200
1,--,MDW,CMH,283,9,365
1,--,DAY,CMH,71,20,180
1,--,MCI,CMH,632,1,145
1,--,DTW,CMH,155,33,1085
1,--,PIT,CMH,145,32,1270
1,--,ISP,CMH,519,1,65
1,--,CLE,CMH,112,66,1740
1,--,BOS,CMH,640,5,775
1,--,IND,CMH,182,36,1630
1,--,GRR,CMH,241,3,75
1,--,RSW,CMH,930,1,75
1,--,SAN,CMH,1964,1,375
1,--,PHL,CMH,406,4,440
1,--,CVG,CMH,115,76,1860
1,--,HSV,CMH,427,1,75
1,--,DAL,CMH,919,1,115
1,--,ORD,CMH,296,10,380
1,--,SDF,CMH,198,15,495
1,--,BNA,CMH,337,7,615
1,--,PDX,CMH,2034,1,325
1,--,MCO,CMH,802,2,320
1,--,BWI,CMH,337,6,240
1,--,FWA,CMH,139,4,220
1,--,CAK,CMH,99,13,255
1,--,SAV,CMH,551,1,165
1,--,DSM,CMH,574,3,335
1,--,SBN,CMH,215,3,225
1,--,CRW,CMH,132,2,20
1,--,MHT,CMH,628,1,295
1,--,DCA,CMH,323,4,230
1,--,FNT,CMH,210,1,55
1,--,EVV,CMH,284,1,135
1,--,DFW,CMH,926,4,1520
1,--,STL,CMH,409,5,355
1,--,MSP,CMH,626,6,1130
1,--,SNA,CMH,1974,1,165
1,--,ATL,CMH,447,1,15
1,--,IAH,CMH,986,3,535
1,--,MSN,CMH,398,1,15
1,--,BHM,CMH,492,1,155
1,--,IAD,CMH,299,1,25
1,--,MKE,CMH,330,2,100
1,--,AZO,CMH,208,1,45
1,--,BDL,CMH,550,1,45
1,--,OKC,CMH,865,1,35
1,--,BUF,CMH,296,2,170
1,--,LAS,CMH,1771,1,255
1,--,EWR,CMH,463,1,125
1,--,LEX,CMH,164,4,100
1,--,SFO,CMH,2120,1,395
1,--,SEA,CMH,2016,1,2265
1,--,EAT,CMH,1917,1,605
1,--,ABE,CMH,396,1,35
1,--,PIA,CMH,362,1,35
1,--,TOL,CMH,120,1,35
1,--,CLT,CMH,347,1,225
1,--,SPI,CMI,76,1,5
1,--,PIA,CMI,86,2,10
1,--,ORD,CMI,135,6,230
1,--,IND,CMI,108,2,10
1,--,STL,CMI,143,1,75
1,--,BMI,CMI,45,1,25
1,--,MQT,CMX,77,1,5
1,--,DTW,CMX,425,1,165
1,--,GRB,CMX,186,1,25
1,--,GRR,CMX,330,1,75
1,--,CPR,COD,170,1,55
1,--,BIL,COD,92,1,5
1,--,DEN,COS,73,76,1310
1,--,LAS,COS,604,3,325
1,--,HSV,COS,1034,1,145
1,--,MTJ,COS,174,2,70
1,--,GRK,COS,660,1,395
1,--,PDX,COS,1028,1,285
1,--,DFW,COS,592,2,320
1,--,CHO,COS,1419,1,125
1,--,GUC,COS,122,1,25
1,--,BIL,COS,522,2,330
1,--,MCI,COS,538,1,75
1,--,AEX,COS,859,1,135
1,--,ATL,COS,1184,1,525
1,--,ABQ,COS,280,1,55
1,--,SFO,COS,964,1,155
1,--,SEA,COS,1068,1,85
1,--,MCI,COU,138,1,1305
1,--,SGF,COU,126,1,15
1,--,ORD,COU,315,1,135
1,--,STL,COU,100,1,15
1,--,DEN,CPR,230,4,230
1,--,BZN,CPR,305,1,55
1,--,BIL,CPR,225,1,45
1,--,SJU,CPX,47,1,5
1,--,MFE,CRP,119,12,330
1,--,HRL,CRP,107,4,80
1,--,HOU,CRP,187,9,255
1,--,SAT,CRP,135,11,135
1,--,DAL,CRP,352,3,55
1,--,MSY,CRP,465,1,145
1,--,AUS,CRP,167,6,390
1,--,LRD,CRP,121,3,105
1,--,IAH,CRP,201,11,395
1,--,GPT,CRP,541,2,110
1,--,LAS,CRP,1182,1,795
1,--,DFW,CRP,354,2,200
1,--,BRO,CRP,129,1,5
1,--,TPA,CRP,916,1,95
1,--,RIC,CRW,241,2,80
1,--,PIT,CRW,163,4,160
1,--,LEX,CRW,166,2,100
1,--,SDF,CRW,226,2,90
1,--,CMH,CRW,132,7,125
1,--,CLE,CRW,210,2,180
1,--,RDU,CRW,232,3,175
1,--,EWR,CRW,427,1,45
1,--,ROA,CRW,114,1,5
1,--,MEM,CRW,519,1,195
1,--,CVG,CRW,173,3,75
1,--,TYS,CRW,221,1,15
1,--,DTW,CRW,281,1,75
1,--,CLT,CRW,221,3,375
1,--,PHL,CRW,357,1,85
1,--,HPN,CRW,459,1,155
1,--,HTS,CRW,53,1,5
1,--,ATL,CSG,83,14,260
1,--,HSV,CSG,180,1,35
1,--,CAE,CSG,242,1,215
1,--,BHM,CSG,128,1,5
1,--,SAV,CSG,220,1,35
1,--,DAY,CVG,64,32,540
1,--,MSP,CVG,596,6,1020
1,--,CMH,CVG,115,91,2225
1,--,MEM,CVG,403,4,740
1,--,DTW,CVG,229,23,995
1,--,BNA,CVG,230,11,355
1,--,STL,CVG,308,6,700
1,--,PAH,CVG,263,1,75
1,--,PIT,CVG,256,9,705
1,--,CLE,CVG,221,49,3435
1,--,CAK,CVG,214,6,160
1,--,IND,CVG,99,43,935
1,--,SDF,CVG,84,35,455
1,--,BHM,CVG,396,2,110
1,--,BOS,CVG,752,5,565
1,--,ATL,CVG,373,11,715
1,--,JAX,CVG,613,2,330
1,--,EWR,CVG,569,2,150
1,--,ORD,CVG,264,15,1115
1,--,MCO,CVG,757,1,95
1,--,FLL,CVG,932,1,295
1,--,LAS,CVG,1678,3,1025
1,--,DEN,CVG,1069,2,580
1,--,EVV,CVG,170,2,120
1,--,MIA,CVG,948,1,295
1,--,LEX,CVG,70,15,175
1,--,CRW,CVG,173,1,5
1,--,SMF,CVG,1977,1,345
1,--,DFW,CVG,812,3,875
1,--,MKE,CVG,318,1,165
1,--,HTS,CVG,123,1,25
1,--,RSW,CVG,879,1,175
1,--,IAH,CVG,871,2,300
1,--,DSM,CVG,505,1,35
1,--,TYS,CVG,226,2,130
1,--,SBN,CVG,203,1,5
1,--,CLT,CVG,335,1,35
1,--,RDU,CVG,390,1,45
1,--,MSY,CVG,701,1,35
1,--,BWI,CVG,430,1,45
1,--,TOL,CVG,181,1,25
1,--,PHL,CVG,507,3,265
1,--,PIA,CVG,289,1,105
1,--,HSV,CVG,326,1,65
1,--,XNA,CVG,562,2,200
1,--,BDL,CVG,661,1,155
1,--,SAT,CVG,1024,1,245
1,--,RIC,CVG,413,1,55
1,--,TPA,CVG,773,1,525
1,--,DCA,CVG,411,1,15
1,--,ABE,CVG,503,1,45
1,--,LIT,CVG,513,1,75
1,--,AUS,CVG,958,1,25
1,--,SAN,CVG,1865,1,75
1,--,GRB,CWA,78,2,20
1,--,MSP,CWA,175,4,230
1,--,ORD,CWA,213,5,225
1,--,RHI,CWA,60,3,25
1,--,MKE,CWA,154,3,155
1,--,MDW,CWA,228,1,5
1,--,ATW,CWA,67,3,25
1,--,JAX,CWA,1077,1,95
1,--,FAR,CWA,375,1,155
1,--,MSN,CWA,114,2,10
1,--,DEN,CYS,90,3,95
1,--,GCC,CYS,224,1,25
1,--,JAX,DAB,98,11,105
1,--,SRQ,DAB,153,3,215
1,--,TPA,DAB,122,9,125
1,--,EYW,DAB,321,1,55
1,--,RSW,DAB,187,5,305
1,--,MLB,DAB,78,2,40
1,--,FLL,DAB,221,7,255
1,--,MCO,DAB,54,31,345
1,--,MIA,DAB,238,5,275
1,--,ATL,DAB,366,1,15
1,--,PBI,DAB,182,4,100
1,--,CLT,DAB,416,2,50
1,--,VPS,DAB,340,1,55
1,--,SAV,DAB,203,2,170
1,--,TLH,DAB,215,1,25
1,--,CHS,DAB,263,1,65
1,--,CAE,DAB,328,1,85
1,--,DTW,DAB,908,1,125
1,--,GNV,DAB,81,1,5
1,--,BDL,DAB,997,1,105
1,--,SAN,DAB,2149,1,245
1,--,RDU,DAB,480,1,285
1,--,HOU,DAL,239,44,2350
1,--,AUS,DAL,189,37,1215
1,--,DEN,DAL,651,1,135
1,--,TUL,DAL,237,4,80
1,--,LIT,DAL,296,2,200
1,--,SAT,DAL,248,22,1210
1,--,MSY,DAL,436,3,255
1,--,DCA,DAL,1184,2,600
1,--,PHX,DAL,879,2,400
1,--,OKC,DAL,181,4,170
1,--,SEA,DAL,1670,1,435
1,--,STL,DAL,546,4,430
1,--,IAH,DAL,216,10,380
1,--,MDW,DAL,793,2,320
1,--,DFW,DAL,11,7,65
1,--,ICT,DAL,333,1,15
1,--,SMF,DAL,1442,1,375
1,--,RNO,DAL,1356,2,710
1,--,MIA,DAL,1110,1,55
1,--,MAF,DAL,319,1,165
1,--,MCO,DAL,973,2,440
1,--,SAN,DAL,1182,2,2180
1,--,LAS,DAL,1067,3,555
1,--,BOI,DAL,1282,1,95
1,--,EWR,DAL,1365,2,420
1,--,ATL,DAL,721,2,1330
1,--,SFO,DAL,1476,2,1400
1,--,PDX,DAL,1626,1,565
1,--,LEX,DAL,777,1,245
1,--,BNA,DAL,623,1,175
1,--,ELP,DAL,562,2,190
1,--,SNA,DAL,1216,1,175
1,--,LAX,DAL,1246,2,550
1,--,PBI,DAL,1091,1,25
1,--,SDF,DAL,725,1,65
1,--,MEM,DAL,423,2,170
1,--,JFK,DAL,1383,1,455
1,--,HRL,DAL,458,1,135
1,--,FLL,DAL,1108,1,195
1,--,TPA,DAL,917,1,135
1,--,PDX,DAY,1972,1,815
1,--,TYS,DAY,283,1,25
1,--,CVG,DAY,64,30,350
